"post_id","stock_code","stock_name","title","author","publish_time","reads","comments"
"333882170","688646","ST逸飞","近期逸飞激光(688646)发布2025年一季报，证券之星财报模型分析如下： 营收与利润 逸飞激光(688646)在2025年一季度实现了显著的营收增长，营业总收入达到2.36亿元，同比上升97.61%。然而，公司的盈利能力却出现了明显的下滑，归母净利润为907.73万元，同比下降42.7%；扣非净利润为627.5万元，同比下降28.22%。 主要财务指标 毛利率：22.0%，同比减少36.84%。净利率：6.35%，同比减少51.53%。三费占营收比：7.19%，同比减少28.67%。每股净资产：16.22元，同比减少6.57%。每股经营性现金流：-0.58元，同比减少0.34%。每股收益：0.1元，同比减少41.18%。 应收账款与有息负债 本报告期内，逸飞激光的应收账款上升至4.04亿元，同比增幅达40%。同时，有息负债也从2.24亿元增加到3.52亿元，增幅为56.92%。这表明公司在扩大业务规模的同时，也面临着应收账款和债务压力的增加。 现金流状况 尽管货币资金从2.44亿元增加到2.83亿元，增幅为15.92%，但公司的现金流状况仍需关注。每股经营性现金流为-0.58元，且近3年经营性现金流均值/流动负债仅为-3.37%，显示出公司在现金流管理方面存在一定的挑战。 商业模式与融资分红 公司业绩主要依靠研发、营销及股权融资驱动。自上市以来，累计融资总额为11.13亿元，累计分红总额为4396.51万元，分红融资比为0.04。这表明公司在资本市场上较为活跃，但分红比例较低。 总结 总体来看，逸飞激光在2025年一季度实现了营收的大幅增长，但盈利能力有所下降，应收账款和有息负债的增加也给公司带来了新的挑战。此外，现金流状况和财务费用状况也需要进一步关注。","ST逸飞(SH688646)","2025-05-01 07:43:45","5477","0"
"333904885","688646","ST逸飞","$逸飞激光(SH688646)$ 2.17逸飞回购账户315股还在，3.31一季报逸飞回购账号315万就退出了，不是还在回购期间吗？怎么退出不用公告的，有没有人知道怎么回事呢？","自由的理想3nu","2025-05-01 15:28:16","21666","2"
"333932074","688646","ST逸飞","【逸飞激光：2025年第一季度净利润907.73万元，同比下降42.70%】 逸飞激光公告，2025年第一季度营收为2.36亿元，同比增长97.61%；净利润为907.73万元，同比下降42.70%。","上市公司报","2025-05-02 06:26:47","19230","0"
"334051524","688646","ST逸飞","逸飞激光：财务报告管理制度（2025年5月） 网页链接","ST逸飞(SH688646)","2025-05-05 08:54:01","4656","0"
"334051525","688646","ST逸飞","逸飞激光：募集资金管理制度（2025年5月） 网页链接","ST逸飞(SH688646)","2025-05-05 08:54:01","4964","0"
"334051526","688646","ST逸飞","逸飞激光：逸飞激光关于修订部分公司治理制度的公告 网页链接","ST逸飞(SH688646)","2025-05-05 08:54:01","5198","0"
"334051527","688646","ST逸飞","逸飞激光：内部审计制度（2025年5月） 网页链接","ST逸飞(SH688646)","2025-05-05 08:54:01","5686","0"
"334150624","688646","ST逸飞","$ST逸飞(SH688646)$ 大家联合起来起诉不。","福瑞斯特李","2025-05-06 07:53:10","24157","0"
"334154653","688646","ST逸飞","$ST逸飞(SH688646)$ 刚问元宝智能，如果要摘帽至少要等一年，还要满足以下条件。悲剧了，根据中国A股市场规则及逸飞激光（688646）当前被实施其他风险警示（ST）的情况，其摘帽（去除ST标识）需满足以下条件及时间节点：一、摘帽的核心条件根据《上海证券交易所科创板股上市规则》及搜索结果135，逸飞激光需满足以下要求：审计问题整改当前公司因内部控制审计报告被出具否定意见、财务报表审计报告被出具保留意见被实施ST7。需在下一会计年度（2025年）内解决相关问题，确保审计机构对财务报表及内部控制出具无保留意见的审计报告。财务指标达标净利润：2025年度净利润需为正值（扣除非经常性损益后也需为正）125。净资产：每股净资产需为正值（科创板要求净资产为正即可，无需超过1元）35。主营业务正常运营：需证明核心业务具备持续盈利能力，非经常性损益不影响扣非净利润的正向性23。无重大违规或风险不存在重大会计差错、虚假陈述、证监会责令整改未完成等情况13。公司治理、信息披露等符合监管要求。二、摘帽的时间流程申请时间公司需在2025年年度报告披露后（预计2026年4月底前）向交易所提交摘帽申请5。若2025年审计问题未解决，需等待下一年度（2026年）审计结果符合条件后再申请。审核周期交易所通常在收到申请后1-2个月内完成审核5。若条件完全满足，最快可能在2026年6月完成摘帽。三、当前进展与风险提示停牌与复牌：公司股票已于2025年5月6日复牌并实施ST，涨跌幅限制仍为20%67。退市风险：若2025年财报仍无法满足审计要求，可能触发退市风险警示（*ST），进一步面临退市风险7。投资者策略：需密切关注公司2025年年报审计结果及整改措施，尤其是内部控制缺陷的修复进度。总结：摘帽时间预估乐观情况：若2025年审计问题整改到位，2026年4月年报披露后提交申请，2026年6月左右完成摘帽。保守情况：若问题持续，可能需更长时间，甚至无法在短期内摘帽。建议投资者通过公司公告及交易所披露信息跟踪进展，并注意相关风险。","福瑞斯特李","2025-05-06 08:19:33","31769","2"
"334174203","688646","ST逸飞","ST逸飞：逸飞激光关于控股股东、实际控制人、董事长兼总经理及董事、高级管理人员增持公司股份计划的公告 网页链接","ST逸飞(SH688646)","2025-05-06 11:21:01","6156","1"
"334176745","688646","ST逸飞","人民财讯5月6日电，ST逸飞(688646)5月6日晚间公告，控股股东、实际控制人、董事长兼总经理吴轩和董事兼副总经理赵来根（统称为“增持主体”）拟使用自有资金或自筹资金，通过上海证券交易所允许的方式（包括但不限于集中竞价交易、大宗交易等）增持公司股份。本次拟合计增持金额不低于1500万元（含），不超过3000万元（含），本次增持计划不设定价格区间。","ST逸飞(SH688646)","2025-05-06 11:54:27","5083","0"
"334179742","688646","ST逸飞","每经AI快讯，ST逸飞（SH 688646，收盘价：25.35元）5月6日晚间发布公告称，公司近日收到控股股东、实际控制人、董事长兼总经理吴轩先生和董事兼副总经理赵来根先生（以下统称为“增持主体”）的告知函，增持主体计划自本公告披露之日起6个月内，使用自有资金或自筹资金，通过上海证券交易所允许的方式（包括但不限于集中竞价交易、大宗交易等）增持公司股份。本次拟合计增持金额不低于人民币1,500万元（含），不超过人民币3,000万元（含），本次增持计划不设定价格区间，增持主体将根据市场整体走势及对公司价值的合理判断，在实施期限内择机实施增持计划。 截至发稿，ST逸飞市值为24亿元。 每经头条（nbdtoutiao）——巴菲特对美元罕见“警告”后金价重拾升势！投资黄金股看似“避险+增长”双保险，实则暗藏五大真相！ (记者 王晓波) 免责声明：本文内容与数据仅供参考，不构成投资建议，使用前请核实。据此操作，风险自担。 每日经济新闻","每日经济新闻","2025-05-06 12:30:33","22576","0"
"334190568","688646","ST逸飞","$ST逸飞(SH688646)$ 这只股票看着很纠结。基本面确实不错。但疑虑挥之不去，公司是用募集资金打给分包商再把钱打给客户，是否有可能在IPO的时候虚增营收？是否构成IPO文件虚假记载重大违法退市的标准？","ST刘在石","2025-05-06 14:16:00","28900","5"
"334245756","688646","ST逸飞","$ST逸飞(SH688646)$ 机构和融资盘走了就是底","上茶上茶","2025-05-07 03:15:04","21362","1"
"334282019","688646","ST逸飞","本报讯 （记者李万晨曦）5月7日，武汉逸飞激光股份有限公司（以下简称“ST逸飞”）公告，为维护全体股东利益，提升投资者信心，公司控股股东、实际控制人、董事长兼总经理吴轩先生和董事兼副总经理赵来根先生计划自本公告披露之日起6个月内，使用自有资金或自筹资金，通过上海证券交易所允许的方式，增持公司股份。本次拟合计增持金额不低于1500万元（含），不超过3000万元（含），本次增持计划不设定价格区间，增持主体将根据市场整体走势及对公司价值的合理判断，在实施期限内择机实施增持计划。ST逸飞深耕新能源电池行业近20年，构建了“激光技术+智能装备技术+工艺应用”滚动创新体系，已成为行业领先的精密激光加工智能装备供应商。2025年一季报显示，公司第一季度实现营业收入2.36亿元，同比增长97.61%；实现归属于上市公司股东的净利润907.73万元。作为圆柱全极耳电池设备领域的领先供应商，ST逸飞已围绕核心技术、量产装备、市场应用等构建了全面领先优势，并推出了直线、转盘、环形、转塔、高速磁悬浮等不同装备形式的全系列装备，效率覆盖25PPM至360PPM，全面用于直径18mm至60mm等全系列圆柱全极耳电池量产应用，以满足圆柱电池加速量产的市场需求。公司今年2月披露的投资者调研纪要提到，公司46系圆柱全极耳电池装备也已实现批量出货，目前公司订单充裕，其中圆柱电池装备订单增速较快；同时公司华中、华东、华南三大产业基地已分批投入使用，总部基地项目亦正在建设中，能够满足市场需求。研发方面，2025年第一季度，公司研发投入总额2708.27万元，占整体营业收入的比例为11.47%。持续高水平研发投入的同时，ST逸飞不断聚焦新业务拓展，为公司积蓄新的增长点，持续提升公司的综合竞争力。进入2025年，ST逸飞在多个领域持续布局。4月初，公司公告称，与武创院成立合资公司湖北武逸科技有限公司（以下简称“武逸科技”），重点布局激光与柔性智造相关领域的新兴技术与新兴装备。同时，通过武逸科技与院士团队、武昌区政府共同设立湖北荆楚人形机器人有限公司，公司也进一步切入机器人赛道。公司还于4月与武创院正式联合对外发布“激光应用与高端装备创新枢纽”，将重点布局新一代电池智能装备产业、工业人形机器人、第三代太阳能电池高端装备、半导体先进封测及智慧物流等四大领域，为公司的长期高质量发展提供“源动力”。在固态电池领域，公司针对固态电池封装技术与装备进行了系统开发，实现了固态电池电芯装配、模组PACK及智慧物流系统等装备的客户交付与应用，并开发了高动态激光加工技术、激光加工质量闭环监测系统等新技术，率先将激光微加工技术用于固态电池的极片涂层表面处理、激光极片快速干燥等工艺。近期，ST逸飞与金羽新能签署战略合作协议，双方将在前期全固态电池合作开发的基础上，围绕全极耳固态电池、方形铝壳固态电池的设备研发、工艺优化、市场推广、产业链协同等方面展开全方位的战略合作。业内人士认为，伴随全球圆柱电池加速放量机遇，ST逸飞的优势地位将持续巩固，同时公司不断加码固态电池、钠离子电池等先进电池领域，以及全面拥抱AI、人形机器人等新兴技术，积极拓展新技术、新产品、新应用，业绩持续增长具备充足动能。（编辑 张明富）","证券日报","2025-05-07 07:10:04","26911","0"
"334310376","688646","ST逸飞","ST逸飞：逸飞激光关于第二期以集中竞价交易方式回购公司股份比例达到总股本2%暨回购进展公告 网页链接","ST逸飞(SH688646)","2025-05-07 10:54:04","11235","0"
"334310378","688646","ST逸飞","ST逸飞：逸飞激光关于2024年年度股东大会增加临时提案的公告 网页链接","ST逸飞(SH688646)","2025-05-07 10:54:04","5763","0"
"334311437","688646","ST逸飞","5月7日，ST逸飞(688646.SH)披露股份回购进展公告显示，截至2025年5月7日，公司通过集中竞价交易方式累计回购股份2,020,586股，占总股本的2.12%，累计支付资金达7028.53万元。本次回购成交价格区间为25.44元/股至44.80元/股，实际执行价格显著低于预案设定的56.17元/股上限。 根据公告披露，公司第二期回购计划始于2025年2月24日，预计实施至2026年2月23日，资金规模介于5000万元至10000万元之间。回购股份将专项用于员工持股计划/股权激励及注册资本核减，其中用于激励计划的股份不低于回购总量的50%，用于减资的股份不高于50%。","ST逸飞(SH688646)","2025-05-07 11:07:26","5279","0"
"334312806","688646","ST逸飞","ST逸飞（688646）发布公告，截至2025年5月7日，公司累计回购股份202万股，占总股本的2.12%，回购资金总额为7029万元，回购价格区间为25.44元/股至44.8元/股。 2025年一季度，ST逸飞实现收入2.36亿元，归母净利润908万元。","ST逸飞(SH688646)","2025-05-07 11:24:25","5547","0"
"334332328","688646","ST逸飞","前脚股价跌停，后脚发布增持利好。 5月7日，ST逸飞(688646，原称“逸飞激光”)公告称，公司控股股东、实际控制人、董事长兼总经理吴轩和董事兼副总经理赵来根计划自本公告披露之日起6个月内，使用自有资金或自筹资金增持公司股份。本次拟合计增持金额不低于1500万元，不超过3000万元，不设定价格区间，增持主体将根据市场整体走势及对公司价值的合理判断，在实施期限内择机实施增持计划。 “非标”意见与IPO募投资金有关 4月30日，逸飞激光公告称，因立信会计师事务所(下称“立信所”)出具了否定意见的内部控制审计报告和保留意见的审计报告，触及《科创板股票上市规则(2025年4月修订)》第12.9.1条第(三)项规定的“最近一个会计年度财务报告内部控制被出具无法表示意见或否定意见的审计报告”的情形，公司股票将被实施其他风险警示。公司股票自4月30日开市起停牌1天，于5月6日开市起复牌。受此消息影响，5月6日，ST逸飞股价“一字”跌停。 值得关注的是，立信所给出的“非标”意见，与IPO项目的募投资金有关。 根据公告，逸飞激光的募投项目锂电激光智造装备三期基地项目及精密激光焊接与智能化装备工程研究中心建设项目的总包方，将该项目的部分土建和劳务分包给河南传众建筑工程有限公司(下称“传众公司”)，分包合同金额合计7000万元。截至2024年12月31日，总包方通过资金指定代付方式，委托逸飞激光向传众公司支付5100万元。 传众公司提供的资金支付资料显示，传众公司收到前述款项后，将其中的4845万元支付给武汉柒宝合烁智能技术有限公司(下称“柒宝公司”)，柒宝公司又将其中的4533.99万元支付给逸飞激光的6家客户，83万元支付给1家其他公司。 因为逸飞激光未能就上述情形提供合理解释和支持性资料，立信所无法就上述逸飞激光支付款项的性质，以及上述收付款单位与逸飞激光是否存在潜在的关联方关系和关联交易获取充分、适当的审计证据，也无法确定该事项对逸飞激光财务报表可能产生的影响，因此对逸飞激光2024年度财务报表发表了保留意见。 公开资料显示，ST逸飞于2023年7月28日在科创板上市，发行价为46.80元/股。保荐机构(主承销商)为民生证券(现为国联民生（601456）)，保荐代表人为张艳朋、吕彦峰。 公司否认“虚增收入或利润” 就在逸飞激光被实施ST的当天，公司披露修订的《募集资金管理制度》《内部审计制度》《财务报告管理制度》。以内部审计为例，增加了“审计部应按照月度对募集资金的存放与使用情况进行检查，向审计委员会汇报检查结果，并报送月度募集资金使用情况报告及募集资金使用明细情况”“审计部应当在业绩预告、业绩快报、季报、半年报、年报等财务报告对外披露前，对财务报告及相关披露数据进行独立审计”等内容。 记者注意到，相关制度在设计层面意欲提升内控机制，但执行层面是否能够畅通？比如，是否有足够的资源来执行更频繁的审计？员工是否接受过相关培训以遵守新流程？此外，虽然制度规定了各部门的职责，但部门之间的协作是否顺畅？公司存在募集资金流向客户的问题，修订后的募集资金管理制度是否针对此类问题有具体的防范措施？是否增加了对分包方和客户关系的审查？此外，针对立信所提出的问题，公司是否通过资金循环，虚增收入或利润，掩盖真实经营状况？ 带着上述问题，记者7日以邮件方式联系了ST逸飞。 ST逸飞在给记者的邮件回复中称：“公司经营正常，一季度实现营业收入2.36亿元，同比增长97.61%。不存在通过募集资金循环来虚增收入的情形。同时针对当前不利影响因素，公司已逐步开展全面自查整改，并在对公司内控制度进行全面梳理的基础上，对部分公司治理制度进行优化修订。” 同时，公司进一步表示：“修订版的《募集资金管理制度》主要是结合相关法律法规进一步规范募集资金管理，建立从募投项目合同专有审批、募集资金使用专有审批到募集资金的存放与使用情况专项审计的全过程重点内控机制，确保严格按照募投项目规划、募投合同签署进行募集资金使用，同时进一步细化明确了相关责任部门和具体审批流程，完善公司各部门对募集资金管理和使用的权限，全面规范募集资金的存放与使用。5月7日下午，公司相关领导及业务人员已召开会议知会流程并培训学习，会后将立即贯彻落实。”记者刘扬","ST逸飞(SH688646)","2025-05-07 14:55:17","5591","0"
"334439644","688646","ST逸飞","ST逸飞：民生证券股份有限公司关于武汉逸飞激光股份有限公司2024年度持续督导跟踪报告 网页链接","ST逸飞(SH688646)","2025-05-08 10:21:02","5849","0"
"334439645","688646","ST逸飞","ST逸飞：民生证券股份有限公司关于武汉逸飞激光股份有限公司2024年度持续督导工作现场检查报告 网页链接","ST逸飞(SH688646)","2025-05-08 10:21:02","6046","0"
"334449970","688646","ST逸飞","证券之星消息，根据5月8日市场公开信息、上市公司公告及交易所披露数据整理，ST逸飞（688646）最新董监高及相关人员股份变动情况：2025年5月7日公司董事赵来根共增持公司股份7883.0股，占公司总股本为0.0083%。变动期间公司股价上涨4.18%，5月7日当日收盘报26.41元。ST逸飞近半年内的董监高及核心技术人员增减持详情如下：ST逸飞的高管列表及最新持股情况如下：该股最近90天内共有1家机构给出评级，增持评级1家。以上内容为证券之星据公开信息整理，由AI算法生成（网信算备310104345710301240019号），不构成投资建议。","证券之星财经","2025-05-08 12:10:31","17375","0"
"334454000","688646","ST逸飞","科创板ST逸飞（688646.SH）分析。1. 原因。主要是因为立信会计师事务所对其2024年度内部控制出具了否定意见，并对财务报表出具了保留意见。核心问题涉及募集资金管理不规范。前期公司通过分包商河南传众建筑工程有限公司支付5100万元，资金最终流向了6家客户。公司未能提供合理解释，审计机构质疑存在潜在关联交易。2. 现状。财务压力：2024年净利润同比下滑75.94%，2025年一季度净利润仍下降42.7%，显示盈利能力较弱。但尚未资不抵债。监管态度：由于ST逸飞的问题主要是内控和财务披露问题，而非债务危机，监管层将关注其整改情况。行业背景：公司主营锂电设备，行业竞争加剧，但仍有增长潜力（如固态电池、钠离子电池等新方向）。3. 未来。整改为主：公司已承诺加强募集资金管理、优化内控体系，并计划通过业务拓展（如固态电池装备）改善业绩。若未来公司财务状况进一步恶化（如连续亏损、现金流断裂），可能会考虑进行重整等。","中流击水泰山行","2025-05-08 12:54:28","24557","2"
"334630683","688646","ST逸飞","$ST逸飞(SH688646)$ 比方说客户买了逸飞激光1个亿的设备，报表实现净利润2千万。实际通过虚增5千万建设费用，返还给客户，也就是说实际亏损3千万，通过造假变成盈利2千万。这不退市就是鼓励财务造假！","能源小兵","2025-05-10 06:25:58","19645","1"
"334761334","688646","ST逸飞","$ST逸飞(SH688646)$ 自家现金在暴雷之后仍旧继续买入，至少买5000万，已经买了7000万且仍在增持。另有公告管理层有下限增持1500-3000万。相比之下，那个雷也就是5000万的雷。雷炸出来的坑可是给领导们机会了。","FlyBy39","2025-05-12 06:07:17","19645","4"
"334815189","688646","ST逸飞","证券之星消息，根据5月12日市场公开信息、上市公司公告及交易所披露数据整理，ST逸飞（688646）最新董监高及相关人员股份变动情况：2025年5月9日公司董事吴轩共增持公司股份5.2万股，占公司总股本为0.0547%。变动期间公司股价上涨0.98%，5月9日当日收盘报26.83元。ST逸飞近半年内的董监高及核心技术人员增减持详情如下：ST逸飞的高管列表及最新持股情况如下：该股最近90天内共有1家机构给出评级，增持评级1家。以上内容为证券之星据公开信息整理，由AI算法生成（网信算备310104345710301240019号），不构成投资建议。","证券之星财经","2025-05-12 12:10:35","13133","0"
"335057839","688646","ST逸飞","$ST逸飞(SH688646)$ 近日，逸飞激光首条海外储能集装箱装配线项目下线。该产线几大看点：1、年产能达5GWh以上：可兼容50~314Ah容量方形电池系统的组装，年产能达5GWh以上，覆盖从电芯处理、到PACK装配、再到集装箱装配和检测等全流程工段2、全流程质量保证：配备激光调质系统和随动压紧机构，可有效提升焊接强度与一致性；通过智能视觉检测、EOL测试、气密性测试、淋雨测试等全流程检测手段3、全场景自动化升级：应用六轴机器人配合高精度视觉系统，可实现全自动精准输送、定位与入箱；配合60T重载AGV系统，联动空中穿梭物流系统、专用轨道输送线等，实现PACK包从夹层到装配位的无缝衔接、集装箱的自动流转。4、全线高柔性装配：整线采用模块化设计，夹具和工艺程序可实现一键切换，换型时间缩减80%以上，快速适配不同产品需求。5、整线数字化管理：生产数据实时上传MES系统，全流程可追溯。","赶一场烟火","2025-05-14 06:13:13","14579","1"
"335058826","688646","ST逸飞","$ST逸飞(SH688646)$ 宁德时代近日启动申购，本月20日港股上市，预计募资净额约 307.18 亿港元，募资规模或创下近三年港股新能源板块最大IPO纪录。作为全球动力电池龙头，宁德赴港上市，产业链相关企业如福蓉科技、逸飞激光、天元股份等热度居高步下。","dariaaaaa","2025-05-14 06:18:07","23816","0"
"335236001","688646","ST逸飞","挖贝网5月15日，ST逸飞[688646]近期发布2024年年度报告，报告期内实现营业收入6.92亿元，同比减少0.74%，归属于上市公司股东的净利润2432.62万元，同比减少75.94%。逸飞激光表示，归属于上市公司股东的净利润同比减少75.94%，归属于上市公司股东的扣除非经常性损益的净利润同比减少87.57%，主要原因是：报告期内锂电行业竞争加剧，锂电设备毛利下滑，期间费用阶段性大幅增加、资产减值损失计提大幅增长。董事会秘书曹卫斌2024年薪酬为39.19万元，2023年薪酬为55.71万元，降薪16.52万元。逸飞激光是智能激光装备及创新工艺方案提供商，专业从事精密激光加工智能装备研发、设计、生产和销售。","挖贝网","2025-05-15 09:50:41","11085","0"
"335365144","688646","ST逸飞","逸飞激光于2025年05月15日下午15:00-17:00参加了由上海证券交易所主办的2024年度科创板电池行业集体业绩说明会，就投资者关心的问题进行交流，具体交流内容详见《逸飞激光投资者关系活动记录表-（2024年度科创板电池行业集体业绩说明会暨2025年第一季度业绩说明会）》 网页链接","ST逸飞(SH688646)","2025-05-16 07:32:02","5573","0"
"335365315","688646","ST逸飞","ST逸飞：投资者关系活动记录表-（2024年度科创板电池行业集体业绩说明会暨2025年第一季度业绩说明会） 网页链接","ST逸飞(SH688646)","2025-05-16 07:33:07","7941","0"
"335378866","688646","ST逸飞","ST逸飞：逸飞激光2024年年度股东大会会议资料 网页链接","ST逸飞(SH688646)","2025-05-16 09:21:01","8469","0"
